Y,X
258,1128
466,1504
906,1190
718,944
298,1422
588,770
870,1190
874,1196
1118,986
896,1158
364,1516
714,1200
298,1224
1158,1248
910,1688
1034,796
996,1084
678,958
736,1514
1114,1002
704,1478
374,1552
748,1364
744,1518
454,878
442,886
682,1290
338,1472
320,988
366,1174
736,728
1144,1352
900,892
844,954
1252,1254
922,898
430,846
306,1420
1128,1468
644,1250
1074,866
1026,1414
636,1072
380,1156
1010,1014
324,970
390,1374
408,984
370,1508
1042,1276
1036,1058
288,1182
764,1314
1170,1360
902,1148
700,1226
490,910
760,1544
276,1282
332,1002
1036,1492
1218,1366
546,886
674,1420
426,1136
588,1212
1110,992
486,1220
1010,1090
1194,986
786,1466
1004,996
788,740
900,1378
1018,1324
716,992
934,912
720,864
746,732
1108,1178
968,1072
1084,1234
1114,1086
1012,1516
980,1440
828,930
292,1318
666,1096
1188,1310
922,908
350,1102
1098,850
1180,1372
1232,1104
292,1398
482,1272
776,1416
790,1222
1008,822
1052,1594
1164,1408
1034,1080
718,1244
788,902
1070,948
280,1166
636,772
1164,1514
758,1172
866,1182
640,804
604,1614
1224,1064
1058,854
692,752
1076,1406
840,1464
942,928
512,854
574,1658
948,1260
712,736
754,1694
456,932
910,796
658,1150
592,956
808,1408
1090,1288
294,1254
666,938
366,1154
714,1184
826,1144
1182,1282
1026,1250
548,1326
804,1076
1026,852
796,974
884,1250
752,1334
338,1126
990,1350
806,760
558,918
698,1534
1104,1580
604,1018
640,872
564,1188
1006,846
822,1338
622,1254
1008,1450
682,1504
448,1376
1220,1236
756,740
1202,1374
894,1282
1250,1274
902,1326
774,1366
452,1412
976,942
634,1034
588,1118
694,1368
586,1652
1062,1562
944,1314
436,1434
1108,1342
744,1188
1066,1268
434,866
1178,1462
1168,1250
548,1592
914,1640
442,1114
424,1534
440,1540
802,1226
1206,1444
890,1126
564,858
766,1300
1162,1474
748,1534
720,806
1074,1474
1100,1146
292,1360
508,992
856,1480
1082,1192
472,1126
726,1688
294,1334
1016,996
384,960
1096,1432
444,1166
762,1604
770,1612
612,986
690,1318
352,1392
678,1182
482,844
1000,1210
294,1084
750,1616
518,1062
484,1354
1140,1506
770,1020
720,1438
984,1478
672,1294
780,1236
828,1636
842,1218
902,1404
598,1348
342,1386
756,1356
1006,1394
812,1068
1102,888
834,942
654,1218
1234,1280
524,1450
724,770
850,1616
728,928
986,834
934,1676
528,1568
494,1132
770,1098
984,1372
680,1352
360,1190
1140,1310
1100,1318
762,1290
408,944
632,1130
1216,1334
628,1006
522,944
492,1154
1232,1244
854,884
276,1134
998,1074
766,776
556,906
904,1456
504,858
1114,1020
626,1632
962,924
1162,1028
970,1366
436,876
814,1014
784,1502
504,1268
954,1068
926,1158
1200,1164
740,1574
516,1088
580,1072
1182,1266
1096,1570
1080,1282
384,1164
618,816
534,1102
780,910
884,1376
746,1420
844,942
316,1236
748,792
892,1214
1186,1400
1118,1468
294,1296
964,936
878,1020
982,870
862,806
1008,1534
520,1256
1096,904
962,1042
1020,1032
1064,1202
744,1134
804,1446
656,1102
952,1488
1230,1364
1080,1072
976,914
1066,1468
802,1246
646,1028
970,1088
628,940
952,874
626,1666
616,1218
1090,1400
944,1528
656,838
1170,1376
826,978
826,810
774,788
1178,1244
392,1540
706,1608
804,1356
612,1284
724,1474
1160,1094
1052,1094
622,956
692,1582
634,1614
556,782
422,926
366,1370
988,1048
836,1152
958,996
976,1182
536,1646
604,1298
750,856
1120,1560
626,1430
978,1424
388,1252
810,1672
592,1498
1190,1330
710,1124
788,1578
814,1578
866,1360
636,1650
626,922
994,1648
968,1504
338,1024
440,1396
306,1120
332,1050
452,1048
510,1438
794,1364
796,990
928,948
1026,872
1036,846
680,794
644,1514
766,1512
780,1148
1156,1068
712,1058
730,1462
902,840
982,808
1000,1288
476,826
912,1118
590,854
1072,1594
1208,1290
798,1272
982,788
332,1278
644,996
654,1640
1236,1150
1118,1546
674,1272
854,1602
1006,1338
428,1172
346,976
384,996
700,1314
1024,904
712,928
1098,932
662,1686
720,1286
1082,958
1006,1552
862,1210
830,876
1000,1426
430,1282
380,1364
616,1598
1086,1496
926,1182
860,1094
618,1386
946,1648
830,1672
300,1270
854,842
1022,1584
532,1286
1086,850
354,1134
1140,1142
878,1678
1052,1390
272,1268
916,1408
800,872
642,1530
1020,1220
806,850
826,1554
1094,1528
592,1004
698,1086
870,1420
654,1390
486,986
990,1582
734,1348
1144,1324
828,1596
808,1104
684,1556
1044,1184
462,1444
780,1522
1096,1222
312,1362
550,866
514,1396
1166,1168
1070,1580
418,1462
1072,1304
356,1078
452,908
540,1382
674,984
996,1468
552,1564
732,890
438,982
1118,1294
614,894
936,1660
488,1066
692,1660
944,1406
382,1220
992,1598
466,1282
522,1536
756,1652
982,1012
788,1438
826,1402
866,988
860,1560
844,1404
1186,1232
1004,1148
1070,1156
776,878
1118,1440
354,1254
592,1590
480,1496
776,1086
420,1056
646,1012
958,1468
1100,1258
782,1372
1150,1132
484,1518
1036,1402
1208,1258
596,878
890,1270
566,974
448,1024
572,1330
834,1006
1022,1554
342,1416
658,776
612,906
686,782
820,1482
594,936
420,1424
434,1412
546,942
528,1024
1062,1416
1022,1082
1098,1022
786,948
852,1174
596,908
654,934
536,1218
814,1638
626,1332
802,1598
990,1404
772,1384
548,1500
1206,1012
964,840
954,1508
1106,1080
806,818
938,1454
966,1414
662,1028
270,1114
576,1462
332,1440
940,980
518,900
706,1504
484,1322
1016,788
562,1082
488,1028
632,976
1042,1102
396,1526
520,1046
440,1292
534,1318
524,1136
764,886
410,1238
1048,1376
838,1392
932,1604
830,1220
758,1634
516,798
352,1312
546,796
454,1154
372,1284
1054,1460
1194,1384
748,1506
478,868
668,1378
814,1452
1026,994
812,1332
562,1060
674,880
1136,1048
744,960
600,1526
474,1544
