Y,X
518,914
952,1434
1178,1644
792,1296
1060,864
384,1302
730,1514
524,1142
460,1394
508,1404
1174,1614
474,934
1260,1222
558,1216
1240,1212
818,1260
520,1670
520,1454
1286,1276
1090,988
512,1212
1310,1214
940,1434
960,1584
1328,1266
854,968
942,1694
1088,1318
1316,1346
960,918
464,1032
838,1112
1164,1520
896,1586
526,1654
1130,1676
736,970
474,1558
1234,1216
662,1284
696,1228
1172,1636
488,1072
1262,1534
514,1228
380,1104
1278,1422
990,1734
388,1080
518,888
1192,1112
486,916
1090,998
846,1272
730,890
770,1270
1098,1162
632,1260
1116,1674
656,1242
788,1286
1298,1482
432,1294
906,1732
1154,1144
1266,1080
378,1464
1108,1232
472,1008
1220,1590
398,1308
1062,1200
478,1170
696,844
1290,1434
1196,1086
1330,1206
614,1230
688,1306
1026,1400
698,1386
982,1556
1076,1290
760,1018
678,1328
1260,1234
974,1488
1304,1268
778,1752
832,1120
446,1230
656,1438
544,1162
1006,1426
584,1166
1162,1092
402,1230
454,1248
352,1392
692,1026
438,1234
550,1312
944,1404
876,1306
760,1250
1254,1412
404,1414
504,1206
784,1594
1050,1084
590,1438
592,1034
764,1426
620,1544
612,1730
748,1314
1152,1026
1036,1510
926,1114
1278,1068
936,1500
1012,1040
1060,1272
996,1582
788,1586
1164,1154
1222,1238
752,1200
636,934
1156,1008
508,1660
948,806
1234,1434
1032,878
1198,1274
936,822
732,1286
950,1266
532,1640
692,1238
638,1496
568,1678
1100,1652
522,1400
448,1054
1006,1728
904,830
752,910
662,1006
972,1590
1058,948
1026,1426
622,1310
920,1218
658,1180
718,1250
1262,1510
540,1694
1132,1076
1060,1140
606,1528
800,1414
528,1054
420,1198
1140,1474
952,892
848,1204
850,1292
586,1504
672,1268
832,1356
458,1316
946,1108
1016,1218
1166,1654
420,1280
926,1690
764,1736
672,1668
776,1602
676,966
850,996
506,1374
520,930
844,940
946,948
844,1504
754,832
992,1514
644,1232
808,838
716,858
1218,958
500,1390
502,1092
370,1352
608,902
636,1402
494,936
800,968
1130,1450
380,1332
974,1564
678,1632
786,1420
1024,1324
878,1390
572,1096
794,1262
1186,1058
704,1240
936,1442
750,1070
1286,1470
776,1336
472,1198
836,1546
932,1288
994,1072
814,1732
534,1310
826,822
1208,1558
534,1432
682,1252
512,986
804,994
1048,1366
1060,1244
466,1076
394,1248
1016,1138
890,962
616,1130
1166,1020
1322,1230
1094,864
944,1256
686,1706
1040,1148
576,878
576,1002
820,806
554,972
1084,1548
462,1140
516,1494
498,1024
524,1112
932,1574
1106,1554
426,1264
516,1336
1174,1308
660,1516
974,1610
1178,1120
440,1002
534,1260
664,902
698,1320
1146,1308
500,962
548,1072
566,1178
754,1264
522,1422
668,1302
854,1352
928,1340
1070,1646
1062,1024
698,1128
616,1360
934,1544
626,888
360,1308
826,1310
1006,1208
620,1330
686,1392
1290,1396
586,1216
688,1480
960,1642
876,1240
942,854
600,1412
830,1254
588,1232
426,1550
1198,996
350,1228
988,1324
966,1720
896,1180
1140,1296
732,1232
1014,970
1150,1054
1242,1334
1050,1514
696,1340
514,1126
508,1304
384,1252
806,1666
1102,1480
1322,1310
740,1362
360,1434
924,1388
564,1386
650,962
1008,884
556,1664
344,1192
498,1138
880,1062
1234,1172
438,1216
526,1542
958,1396
958,1200
480,1270
772,1664
434,1318
498,1176
1076,1616
1264,1126
988,1376
1088,1092
856,1138
866,910
448,1020
1234,1308
518,1622
796,1070
848,1736
856,926
1236,1018
648,1652
788,808
946,1362
1078,1672
436,1378
572,1576
480,1216
1326,1296
1134,1128
574,1188
980,1446
944,964
1216,1540
784,1090
388,1134
1302,1226
918,1018
776,1682
644,1164
506,1056
830,906
1078,1022
1112,1254
1124,1508
634,1140
694,1100
882,1598
1210,978
604,1302
684,888
660,1162
1256,1152
628,954
910,1544
762,1474
1250,1044
710,1206
636,1696
684,1144
620,1186
534,1578
466,1440
774,1144
1282,1310
412,1340
496,1326
630,982
556,912
534,1004
904,978
1098,1442
784,1466
456,1116
1130,1424
870,980
484,1232
1216,1120
868,1646
718,1502
836,1032
440,1476
1280,1084
1024,1622
918,1558
588,1092
992,1528
1006,928
1150,1206
952,1054
526,1364
1022,1030
828,1620
1220,1332
672,1182
598,1112
556,1122
1122,1624
724,824
422,1066
710,1342
422,1164
774,972
474,1380
1224,1444
866,1534
870,1152
582,1292
894,1234
1064,1670
562,1076
540,1192
1116,958
432,1036
868,1280
1170,1386
544,1468
1152,1236
498,1160
594,1130
948,1242
1126,1156
740,876
848,1228
402,1500
374,1312
968,868
586,1694
838,1084
750,1400
562,930
406,1260
598,986
374,1298
1082,1146
654,914
1076,1598
798,1390
534,946
716,1220
1214,1104
428,1220
900,1428
920,846
782,1220
1174,1572
1072,960
496,1562
936,1196
1020,1388
542,936
652,1312
944,1344
930,1402
1166,1226
1210,1086
598,1248
358,1156
1206,1132
804,944
382,1280
512,1192
1194,976
1052,938
548,1352
1058,1100
950,1094
622,1500
1052,924
758,972
628,1424
442,1344
464,1502
376,1206
562,1434
744,1490
538,964
500,1114
940,1136
786,960
816,1316
1070,946
646,1448
1070,930
494,1416
614,890
866,1568
574,1210
428,1496
720,810
734,1678
