Y,X
894,1618
1114,1266
798,796
344,1322
842,696
538,1094
400,840
1216,1422
960,1116
888,1252
1178,1370
424,932
452,1510
390,1312
788,748
864,950
1044,1020
580,706
1114,844
1020,860
496,1202
842,1112
952,918
544,770
604,766
664,1138
990,1582
1060,1214
754,1592
1208,912
494,972
946,964
796,1390
1246,994
944,1176
594,1146
752,1292
1178,1024
1046,1172
1254,978
760,842
1122,1286
1270,1066
880,1300
610,722
376,1112
472,786
1164,1252
794,928
1202,1068
620,1440
534,838
392,880
1220,1284
660,700
1058,1522
720,1542
1108,780
604,740
458,1040
766,674
638,836
450,1478
466,956
1126,1204
1178,1458
318,1182
640,1102
1140,1424
1194,1404
552,902
1112,1368
804,858
780,888
686,1446
592,1134
412,1458
1040,916
598,1570
636,1474
1028,1152
486,1132
822,1396
548,1506
444,1356
940,926
1064,744
994,974
1250,1330
972,1194
746,1118
1152,1200
930,860
566,1440
1102,1038
570,934
1088,1478
1052,786
912,1154
552,1018
476,772
1006,1540
700,1484
706,1328
406,888
1078,946
1228,900
838,1264
1156,1404
1190,1176
738,1190
694,1066
1006,1170
956,1224
926,680
556,832
1272,1312
532,1152
976,970
896,1392
1210,876
786,1464
1196,920
746,1442
1052,968
714,1190
1036,774
464,1118
448,1326
780,974
1208,1134
608,754
564,1206
1230,1366
1124,1390
814,1336
1088,1168
794,1274
468,1076
510,1298
1102,864
1234,1008
522,924
990,924
932,956
736,950
1148,1238
1074,1216
332,1068
620,1406
1096,1138
448,810
444,1232
614,1296
524,1082
926,1480
648,1290
1010,1104
602,1356
784,704
882,1220
1018,1182
1006,1576
762,1154
804,1294
418,958
454,1458
1264,1292
1134,1104
712,748
422,1374
518,1192
730,1222
652,1460
922,918
1172,976
972,1052
644,1212
1038,902
676,1358
728,1348
330,1108
394,992
794,1372
1066,864
1262,1182
858,1394
1144,1362
710,1310
478,1210
722,1594
1190,1128
1158,872
1250,1038
1138,1082
752,1038
1270,982
630,716
320,1056
536,1456
1098,992
956,1488
1168,1080
1178,1156
640,970
338,1204
804,1154
1144,1026
618,822
622,1088
682,710
656,1544
444,1168
488,1032
328,1208
532,1056
1284,1266
976,866
654,1146
786,1608
436,1220
1070,992
912,1028
618,1390
904,728
898,756
822,808
1306,1170
374,1286
406,1436
786,1298
948,728
380,1338
746,1330
1282,1112
1048,1032
830,1102
1060,1444
854,818
1036,860
924,732
636,1016
894,1416
442,1466
548,1318
584,1486
756,1320
828,1522
742,834
1012,1450
