Y,X
458,942
816,932
1076,1090
420,1422
1012,906
834,1578
1292,1158
928,666
1058,1272
1030,1326
560,828
430,1418
732,1570
984,1184
904,1206
1278,1042
870,1080
1150,1512
1254,1384
1254,1328
674,784
1248,1408
910,842
326,1074
914,1330
782,1350
1010,952
1120,866
402,1350
390,1316
828,1568
744,696
772,792
514,1396
860,984
1252,926
380,900
910,1276
852,1012
882,764
490,832
762,1034
1106,1446
720,732
696,760
1170,1260
1060,1100
870,688
1060,1464
564,1078
760,680
614,1398
934,1140
926,980
1060,1574
682,816
576,1064
706,1256
540,800
394,1162
1324,1170
1134,914
584,1104
1066,730
744,1252
766,1228
660,1272
508,874
1082,1034
718,678
1218,1294
808,1054
780,724
730,1604
568,998
460,918
328,1050
680,1506
530,1278
1142,1498
738,1226
1036,782
750,1414
430,1028
1076,1142
938,672
1230,910
744,994
1288,998
340,1052
1178,872
1114,1290
836,934
842,1266
842,820
1180,986
1140,1338
788,1362
578,994
664,738
704,1580
480,862
832,670
626,920
724,1340
866,1010
1042,1280
1156,804
812,1172
1230,1150
886,1146
932,1526
504,1384
324,1144
408,1426
992,1120
684,848
398,892
1248,1302
704,688
1016,1468
788,1026
894,696
760,796
408,1008
758,994
1200,1282
776,958
1134,848
876,934
924,1170
636,1418
380,1012
1038,1334
436,1364
1308,1222
416,982
672,862
364,968
1162,932
1314,1272
1070,1288
1318,1044
1102,1354
516,890
1304,1144
628,858
416,1074
976,748
638,798
588,1314
620,908
1024,1356
1052,1022
690,888
622,726
440,1380
938,1176
354,1212
552,1186
966,1206
1180,1292
948,1322
580,1386
946,704
826,980
662,1410
1156,1180
1062,720
828,744
1236,1266
1066,856
1002,776
408,1170
928,1016
620,820
1082,1000
888,1546
1008,1308
792,690
752,1316
678,1486
1234,1198
1034,1072
424,1150
638,1052
726,1104
980,784
1228,1432
900,676
1016,1148
658,1116
702,1156
688,1374
538,1420
600,1538
1160,1344
468,888
978,1286
1256,936
650,1162
428,1076
1144,1008
940,1436
992,1076
1272,1160
560,1276
888,1028
952,1018
878,1182
620,1382
654,1044
1048,1158
1180,1460
836,1238
802,1132
656,1576
788,930
1052,1454
974,1508
746,1054
1114,834
1034,1398
1192,1392
870,1344
690,1552
746,1294
1312,1022
860,908
358,1170
1266,1256
1076,842
1042,906
1286,1300
464,1236
488,948
1186,810
794,1506
1134,1230
412,1404
918,1224
602,1280
1278,1214
600,1228
918,738
808,920
574,1088
652,1028
882,1084
582,970
1068,994
546,974
1272,1078
1170,860
1104,1110
1054,1058
814,1508
662,846
1094,952
1104,756
860,762
932,1560
712,788
528,1404
602,1304
958,1122
964,1380
712,1238
868,840
1172,1358
974,1334
700,1048
642,1126
718,1626
1210,1304
914,940
356,1338
1180,1278
1154,1064
744,1124
552,1538
1028,1138
644,1094
1276,976
586,748
978,820
968,1588
508,1422
828,1606
880,860
520,1000
800,1094
926,1604
512,926
846,1098
1252,1236
916,1482
1154,780
990,724
1062,1444
584,1046
790,768
980,1308
1080,1372
896,1276
812,1588
362,1118
1024,1568
1086,810
478,1350
1076,1020
968,850
572,1270
938,914
480,1430
764,972
544,1228
538,1070
984,864
1084,924
1134,1430
552,1080
538,1116
1246,912
750,1448
840,1566
346,1108
1256,1172
634,930
722,942
640,1002
1014,1506
774,1356
1186,890
894,762
474,1382
840,1082
1202,1318
718,1562
770,1438
604,776
426,1190
462,1488
668,1454
584,782
336,1088
1094,764
404,1216
644,1340
742,764
356,1248
428,950
672,1540
1100,1244
960,976
768,1458
792,1260
944,1506
770,1190
782,1278
1222,1220
608,1060
1118,1470
594,1142
792,842
840,1222
1054,1346
1018,1552
698,1346
1040,752
820,762
1236,1316
848,704
522,756
1192,1346
506,1506
764,1578
1258,1058
490,1364
1008,740
574,1450
1062,1418
920,872
378,1072
1176,1058
536,836
670,1068
902,1612
720,990
744,860
604,1106
1056,782
586,1484
932,802
556,1042
746,1236
700,1116
840,1328
998,900
564,1022
894,782
450,1350
588,1256
778,822
618,1256
1058,1132
412,1202
1038,1096
810,1328
1140,1352
890,1248
558,1450
830,1000
738,1320
632,1506
820,1108
808,1380
998,834
874,1268
1148,908
1294,1126
750,1110
1268,988
926,1004
620,1018
1038,1530
544,1342
846,850
532,900
538,1356
754,1528
754,956
512,1154
558,892
902,1536
386,1024
1154,852
1212,1220
890,670
598,1440
472,976
942,852
1150,768
1270,1056
