Y,X
1166,1546
762,1652
838,1618
612,874
1264,1230
1240,1428
1230,1450
1124,1592
764,1528
330,1184
856,1646
926,1504
594,1018
370,1028
892,1612
1030,1482
1248,1180
348,1488
460,1144
874,1572
968,848
580,1022
632,1452
584,822
968,1382
888,1030
1142,1392
492,818
1122,890
1028,820
1100,1238
900,1518
696,1590
588,1110
1156,1094
408,1116
716,1514
328,1056
660,1088
1228,1262
1046,994
940,980
696,1244
1252,1156
1196,1040
584,792
720,1556
1106,1192
1196,1340
1180,1008
750,772
1162,1308
882,1528
992,1614
898,920
728,1092
1238,1394
1162,1056
874,1300
1176,1154
642,930
1080,1072
540,1018
1188,1290
1004,1130
1032,1004
536,1310
616,1332
664,1114
560,1468
1162,1198
422,1498
910,1240
952,948
662,1378
1046,1544
876,884
786,1260
392,934
344,1250
804,1370
