Y,X
402,988
1208,1530
1262,1368
886,1668
986,1588
870,1056
1096,952
1210,1170
1162,830
898,1672
766,1246
1266,956
1042,1584
358,1116
886,1678
828,1374
722,1122
516,1186
1158,1498
1200,1506
568,924
1138,1282
1234,1200
810,1024
896,1134
360,1266
1328,1124
1044,1468
1268,910
1040,1440
1186,960
1024,1052
986,1228
1184,988
872,1144
1152,1278
930,1580
1206,1514
848,970
930,1250
932,718
1276,1452
426,1444
1094,806
802,766
1084,768
1258,926
866,1652
754,1374
1036,1424
1206,1192
950,1028
1064,900
654,1428
1210,960
1024,1308
1130,1584
744,964
1208,1496
1108,1328
1012,1076
564,938
1112,1282
614,1150
842,762
502,1198
926,1082
450,1476
486,1456
466,1458
460,1176
704,1164
1068,800
708,1470
476,1504
926,1066
652,780
504,1300
882,1166
804,1330
936,1524
1100,848
404,1272
728,1512
1148,1176
950,786
1082,1458
930,814
1320,1358
562,1548
972,1374
862,1048
826,726
744,1102
1190,1552
1268,1348
858,1246
1266,992
1000,1226
1220,1002
732,1292
674,1328
884,1226
1054,824
1292,1212
766,1118
680,896
1100,1120
644,1036
1094,1068
1038,808
690,932
802,1122
1090,1420
460,1160
1268,1204
822,1158
1016,1470
660,816
1242,1242
690,1110
430,1196
444,1170
818,1296
1106,904
544,1048
1134,814
1082,1614
520,1012
912,812
684,1430
1266,1308
1142,1468
964,1342
886,1058
1022,1328
1162,1294
598,1552
1254,1330
888,1588
552,1236
696,752
1024,970
1210,1268
772,1480
1104,1374
1218,1312
956,1648
600,1370
738,1620
1022,1500
750,1360
482,1340
1118,1538
1126,1186
926,802
1120,1420
934,912
1218,914
1178,1118
440,934
800,924
758,990
1078,1562
1278,1218
1090,1576
432,1312
710,988
672,1242
1242,1258
1084,948
556,1190
1252,1486
1012,892
1090,872
658,1222
1218,1192
586,1156
728,1092
624,1052
1148,1024
1036,786
928,858
570,1272
806,1072
812,1206
442,1038
1070,1252
958,1086
758,972
860,1544
1102,1102
476,1374
1132,1384
436,1272
682,806
1202,1004
940,1408
816,830
1028,1226
526,1538
1156,1512
1036,1062
620,1346
942,1432
712,756
946,1056
844,1058
782,1330
694,1040
986,1284
410,1042
984,1400
964,1320
532,1034
974,1502
652,1192
736,1164
812,1598
1312,1090
968,946
892,1076
792,1098
846,916
856,1588
984,962
826,1286
784,1284
606,1248
652,1354
838,1486
906,1268
858,1018
944,1632
1288,1342
1008,920
528,1236
1032,1484
1024,1388
828,1136
1016,1610
1108,1356
570,1144
924,752
552,1120
1010,1402
620,1174
1070,1532
824,1016
1054,1210
482,1400
538,1314
1140,1574
778,1008
472,1082
584,790
994,834
1166,1430
1262,1236
482,1266
872,1356
570,1582
818,756
1246,880
734,796
548,1290
1232,1360
872,1128
1124,1274
920,1004
664,1602
1288,1146
468,990
892,874
1176,1418
658,1332
766,958
630,1118
710,1118
696,1468
942,846
588,1516
1076,1424
546,1358
666,1514
418,1228
