Y,X
1360,1548
1228,1618
782,1672
1280,1524
1368,1518
774,1330
612,1672
1202,1636
1336,1598
1298,1242
812,1668
930,1678
1034,1446
1260,1386
1262,1694
1038,1684
1290,1668
764,1318
1132,1676
1334,1570
1252,1600
830,1660
802,1366
1158,1714
686,1782
1034,1498
786,1346
566,1606
522,1606
816,1386
752,1304
910,1684
1182,1692
1300,1558
784,1650
1280,1400
1212,1192
1362,1330
894,1672
860,1668
548,1680
1252,1482
984,1486
1384,1374
778,1764
850,1664
920,1680
716,986
808,1656
732,1758
936,1684
818,1658
880,1672
832,1212
1292,1468
844,1422
1202,1476
1294,1162
1306,1362
524,1644
796,1652
1052,1768
992,1076
730,1280
672,1572
