Y,X
634,932
812,806
1078,1670
868,832
1220,1578
476,1638
820,1332
440,1350
1198,1330
866,856
1276,1196
928,1542
884,1406
730,1094
472,932
1056,1512
796,1472
332,1212
668,1272
474,1220
1278,1096
626,1060
1168,1610
1270,1042
752,1700
584,1560
982,1474
568,920
416,998
776,798
328,1196
1224,1170
1232,1376
898,934
756,1030
832,1394
758,1508
1228,1560
888,1212
778,1572
400,1198
704,924
392,1388
1256,1510
550,924
766,1040
786,1442
436,982
1302,1138
946,1138
984,1508
366,1402
344,1402
674,1104
684,816
514,1170
850,836
532,1412
632,1160
464,1352
824,1278
1118,1320
964,1710
534,1386
1264,1464
948,948
362,1112
616,912
798,1126
1068,1358
864,1070
670,822
442,1448
1322,1380
392,1234
1174,974
906,1420
582,1474
1238,1414
690,1432
1238,998
1076,1028
1100,984
922,1012
1240,1502
488,1026
760,1298
888,846
1168,1384
1050,1724
436,1060
450,1026
1272,1374
498,1190
946,812
608,1170
834,1574
892,814
1098,1116
908,1634
698,1378
1134,1074
1110,932
1160,1320
660,1124
1056,1598
978,880
680,1390
866,1456
426,1542
790,812
432,1490
842,1152
856,1734
1092,884
804,1184
1168,1428
580,1432
632,1242
1112,1584
480,1298
938,1492
540,1668
1232,1456
562,936
858,1226
434,1564
846,960
684,1682
640,1352
1056,1444
1194,1554
1210,1258
718,1244
756,996
468,1202
720,964
892,1098
988,976
762,1470
620,1696
794,1304
530,1482
346,1190
686,1294
1172,932
962,1754
906,930
850,1628
360,1308
640,1128
688,848
1312,1372
1252,1230
586,1336
758,1488
640,950
770,1076
1052,888
696,1342
680,1726
454,1436
926,1484
804,894
1002,1136
642,1006
756,1058
768,998
766,1572
502,1570
810,962
888,1274
1304,1158
910,942
1008,1548
518,1510
990,1146
1126,1226
1098,1516
1208,1126
1034,1248
464,1296
932,1020
1198,1094
800,972
640,858
460,944
844,1350
820,930
1012,904
680,1532
728,1744
454,1142
1212,1048
692,1148
400,1106
974,1378
856,1364
686,1038
972,1344
486,972
966,1142
944,1224
1098,1538
646,1184
652,1046
664,912
1118,1034
450,1186
902,1238
848,1704
800,804
734,930
600,856
810,1082
630,1050
798,1060
1310,1344
1152,1194
1112,1210
494,1468
614,852
396,1410
1274,1104
708,890
1268,1178
700,1396
730,1140
882,1394
1210,1470
1296,1296
438,1402
848,1416
688,1100
1306,1184
890,1488
378,1146
752,1336
1052,1272
1142,1636
482,1198
1226,1158
1138,958
770,1054
412,1500
506,1562
652,1362
816,876
538,1624
786,828
832,874
986,838
1210,1012
880,1288
1208,1270
1304,1280
1240,1488
944,982
802,1238
980,1114
1126,1518
770,1414
904,1010
610,1224
622,1362
1180,1382
734,1540
950,1126
812,1546
1254,1208
830,1162
1136,1124
940,1466
652,1578
856,1090
1184,1510
724,1714
1030,990
698,1228
718,1490
780,1496
648,1262
524,968
918,1606
568,1210
446,1464
492,1336
944,832
818,1252
1124,1350
660,898
1068,1220
998,866
1232,1312
584,1286
782,1598
1288,1200
1192,1078
746,864
1292,1132
1202,1532
584,1262
660,1024
958,1676
1090,932
570,1610
880,1602
744,1200
1118,1548
730,1084
1036,1130
810,1610
812,1360
640,1390
412,1532
1094,1180
832,1594
622,1650
676,1124
426,1360
1222,1342
734,1498
1038,1042
842,1272
852,890
1284,1112
560,1558
1132,998
928,1066
1182,1620
1288,1412
596,1586
462,1370
640,1036
654,1330
1188,1138
1268,1322
1018,1092
910,1054
720,1356
620,1246
710,978
838,1382
898,1454
546,980
986,1244
1240,1024
1258,1410
836,986
766,1214
528,1102
616,1302
1050,1344
824,1450
862,1292
1126,1620
1150,1058
900,1542
780,1356
1158,1632
1258,1168
490,1006
982,1462
920,1110
716,1396
438,1434
880,1522
810,1380
734,1630
1000,1344
788,1460
778,1130
606,1684
600,1658
1256,1292
1294,1258
424,1464
1116,1006
1202,1168
1052,1492
858,1344
1002,1306
1090,1680
1102,1344
952,1738
812,1722
586,1602
998,934
714,1568
666,1624
1084,1572
674,1668
840,1070
530,1550
830,1684
1002,1592
1140,1306
1222,1242
804,1336
436,1502
778,810
1170,1330
988,1300
758,1690
1048,866
508,1202
660,1416
814,1458
674,870
762,1136
404,1152
1322,1272
1158,1066
850,1188
1046,914
660,1228
1104,1150
1032,1648
542,1040
680,910
1018,880
752,1728
840,1116
866,1326
1242,1348
890,1034
1138,1478
806,1704
916,1422
866,1306
530,1290
742,1244
1248,1118
560,1098
1130,934
556,1034
924,1762
1128,1328
990,1036
606,1464
482,1566
1026,1144
1192,1002
588,998
546,1530
990,1744
1062,1022
576,1406
532,922
854,1556
858,1444
642,1228
1198,1202
816,1008
1112,908
980,914
890,1590
1114,1272
630,1618
992,1058
622,932
1174,1136
810,1270
766,1592
1172,1062
596,1100
780,914
720,1184
872,1590
1132,980
1148,1282
804,926
772,1400
842,900
820,1052
678,1154
426,1206
944,1640
864,884
786,1220
808,844
1278,1232
412,1366
938,996
650,1620
1132,1564
978,1152
784,1662
836,1624
1038,1114
858,1400
1126,1302
1074,972
844,1564
1122,1534
1294,1184
972,1596
