Y,X
572,1626
346,1456
310,1280
1158,1632
498,906
856,1672
644,940
642,1214
990,1258
896,1490
958,986
752,1748
680,1162
1192,1256
918,846
618,1130
446,1572
542,1118
954,1186
698,1056
1218,1268
936,1452
540,1648
664,1102
326,1242
1210,1066
918,1478
686,838
1204,1006
704,1374
714,1392
632,1580
380,1108
1208,1028
1084,1186
552,1608
356,1110
514,1574
600,852
644,1272
1240,1096
564,1154
660,1340
666,982
744,1058
652,1580
1056,1104
922,1350
802,1366
896,1238
708,874
1150,1180
832,1114
632,1724
1012,1112
582,1616
926,1020
1210,1090
1112,1328
654,1478
514,1558
652,974
314,1214
848,1746
832,856
542,1442
974,1402
728,1752
420,1176
1194,1554
1108,1108
662,1208
408,1538
464,1548
944,888
328,1348
494,956
982,1164
792,1670
884,1698
964,1422
1148,1056
844,1324
940,848
924,1564
672,854
812,1012
