Y,X
1162,1422
1266,1550
1112,832
604,1336
1256,1040
574,906
980,1412
1100,830
1224,1600
618,1084
626,1544
382,1302
608,1482
384,1174
862,924
936,1050
878,1206
674,1426
1020,1402
1100,1002
766,972
1310,1152
990,1260
1008,1712
1198,1480
596,848
732,1652
1008,1202
1332,1052
856,768
676,1358
1000,1538
592,1650
788,956
802,1516
704,1352
512,1476
1024,1368
1172,1174
422,1344
912,1518
662,1446
1016,1658
800,1398
840,1264
1208,880
1042,1536
796,876
976,1370
678,1494
574,876
414,1214
1128,1282
904,898
1308,1126
632,1012
1050,940
1336,1296
1274,1024
1200,1412
984,962
584,1118
1136,1416
448,1096
852,1516
