Y,X
508,1622
624,1628
276,1310
936,1774
708,1734
1000,1780
598,1772
1136,1688
346,1596
436,1350
494,1674
588,1558
292,1184
744,1052
1184,1152
1152,1670
1050,1728
1060,1610
712,1828
740,1828
490,1608
1106,1162
1012,1250
916,1798
902,1694
824,1830
1134,1510
338,1322
482,1540
326,1556
744,1800
482,1570
778,1766
768,1788
1160,1364
580,1210
664,1744
1080,1606
370,1026
616,1800
1264,1318
756,1702
604,1684
402,1266
404,1356
828,1740
1190,1378
796,900
460,1634
926,1038
362,1084
1030,978
898,1486
404,1416
1072,1196
948,1180
848,1798
764,1096
954,1698
764,1764
760,1568
894,1720
752,1428
948,1720
386,1148
664,1084
776,878
410,1156
846,1662
1004,918
602,976
1262,1294
570,1496
864,1760
1208,1196
924,1012
554,908
704,1542
844,1146
588,1726
864,984
630,990
1078,1642
736,960
484,1090
992,1510
390,1468
864,1282
1072,1022
644,1600
