Y,X
1178,1602
626,824
394,1322
1046,1456
1344,1160
1392,1174
938,1412
506,1168
1286,1160
1140,1010
442,1452
444,1278
950,1292
668,1358
398,1150
1072,1232
1350,1026
1214,1272
494,1240
960,750
942,1490
704,1630
838,1576
662,1022
480,1326
626,1538
778,1270
980,1712
738,1664
1114,1368
394,1210
910,1084
1366,1144
410,1166
720,1634
772,1488
886,1344
496,1448
772,1284
1044,1346
776,1614
1296,1098
1068,1214
970,1440
608,1336
632,1390
674,1114
956,1650
676,1672
690,1148
810,824
816,1624
1162,1062
858,1170
718,978
1384,1182
392,1246
538,1036
640,1090
1028,1664
590,1550
868,1542
1108,1600
1142,1160
1058,850
1194,942
1280,1182
1376,1148
760,1428
1280,1114
488,1282
800,1244
660,810
894,1678
1112,864
854,1628
712,1328
554,872
1090,1396
690,946
1040,1480
566,1124
1212,1196
610,1350
626,1584
1100,1664
418,1276
1122,1588
702,906
950,1398
812,782
1192,1134
576,1546
822,894
1050,1578
944,902
1356,1164
690,848
1332,1344
622,1494
676,1610
486,1332
1022,1058
978,952
966,1642
1182,1484
784,1308
1074,944
1160,1284
694,1248
566,1380
1096,1638
506,1216
1182,840
602,1566
834,846
598,1446
678,1032
1226,934
524,996
1312,1086
468,1204
826,1594
712,1064
686,1506
886,1272
1212,1412
1156,950
848,1652
1020,1554
816,1336
542,1524
966,1254
958,1542
1084,1012
464,1276
966,1322
498,952
864,766
1258,1362
1040,1210
744,1686
608,1150
584,1412
918,1602
1272,1076
816,1270
1026,1388
1340,1228
468,1306
962,1292
990,1636
522,1196
666,1532
1272,924
1336,1104
954,1318
1124,1500
520,1068
1228,1578
1242,1550
1338,1356
1008,780
906,1138
1050,900
1212,1150
444,1098
782,1518
586,1184
480,1034
1128,1296
980,1346
762,976
1048,1568
686,1168
594,880
966,1366
1074,1544
840,1072
906,1180
1222,1382
1054,1036
668,1122
572,1182
530,1482
1172,1562
996,1304
1102,1388
888,1006
756,1612
1244,1486
826,1482
632,1212
1152,822
1172,876
858,1658
722,1618
554,1572
1306,1068
760,1080
1054,1474
502,1328
1190,1068
1132,1378
1278,1428
792,1358
1170,996
1124,1154
1358,1088
1068,1610
458,1176
938,1078
1130,978
1374,1118
1206,1484
718,1428
690,816
506,1446
756,1498
774,1136
416,1372
900,1718
796,978
758,1588
884,1232
1050,980
1144,1342
1292,1382
808,1590
1024,1516
1128,1624
838,1312
612,1520
752,808
588,1280
1224,1316
1102,1214
1010,804
1074,1024
1204,1376
804,1412
1134,1644
1062,930
1084,1634
554,1484
1036,1682
728,1078
454,1234
842,964
1078,1050
956,1588
630,1362
880,1318
914,1380
784,916
778,1634
1170,932
596,1218
802,1298
798,1698
1056,1418
616,1040
1294,952
1248,1154
742,1576
852,1040
500,1398
616,1596
1260,1384
784,1078
594,912
834,834
922,1558
726,1500
924,1414
662,904
612,1018
1156,1540
1186,1038
646,1416
1010,1484
926,1432
614,1608
1268,1492
1192,1264
580,1528
808,988
990,1068
932,1656
572,980
900,986
920,1166
528,944
1020,1608
1150,1640
1010,1036
422,1290
712,798
748,1524
462,996
682,1204
1366,1234
416,1148
1108,1636
970,1534
568,950
604,946
480,1140
732,1362
724,1098
594,1088
920,1658
1048,1364
1060,840
822,940
516,954
926,1694
836,892
778,1324
724,898
728,1062
1056,912
1050,934
952,1046
990,1500
1254,1562
918,1114
984,1542
504,1084
806,854
596,966
920,908
1150,870
706,1234
792,1106
1352,1320
620,1270
984,1260
1386,1318
1082,1274
922,1068
1032,1164
1052,1656
792,962
626,1640
940,1242
748,1424
1148,1104
684,1316
928,1096
590,1136
584,1622
718,1488
1072,1102
1206,998
620,884
902,1554
1286,1080
1072,840
644,1104
682,1352
872,886
666,1664
1018,1464
414,1196
960,1500
982,918
1296,1360
1130,1434
662,1504
1310,1322
786,1448
1108,1120
1094,1532
934,882
430,1090
846,1476
752,1106
1114,1214
764,1678
1256,1290
1060,870
956,874
988,932
850,1204
620,1234
1214,1292
540,1068
794,1632
916,1520
664,986
970,1422
930,1188
578,886
808,1576
1344,1254
1170,1076
634,1074
464,1462
516,1402
1118,1464
900,814
1278,1448
770,1606
650,1004
578,1240
1280,1226
706,1682
988,1140
884,1578
506,942
840,812
798,1344
798,836
536,1344
780,888
1138,1578
486,1350
810,1402
634,840
982,1618
886,1610
964,1024
880,1370
690,1186
666,1008
1060,1314
824,1654
432,1260
1184,948
1066,1190
554,1498
1042,1050
666,1584
998,1426
894,1588
1190,1556
1182,826
