Y,X
512,1152
1092,1048
682,940
460,1252
864,802
514,1118
640,1306
1032,1502
722,1524
790,1592
1248,1554
540,1422
862,710
740,1514
680,1598
1112,1492
720,1600
916,954
1234,1080
636,1562
460,1216
722,1490
744,1584
1040,982
1204,1354
1268,1100
530,1048
870,954
818,1594
474,1020
1152,1034
544,1084
792,1558
1236,874
1176,1064
1276,1438
658,970
1366,1288
1110,1098
460,1172
792,1308
888,1518
836,1626
1242,906
728,906
670,1472
898,1588
856,1520
512,940
1078,952
710,1558
894,990
832,1328
1012,988
920,804
1072,1006
1094,1628
948,958
1052,1092
918,1044
1082,846
1214,1096
1380,1090
604,1538
1022,960
1040,904
722,754
1246,1126
540,906
568,1498
972,1302
942,1058
552,1010
1024,890
1012,1402
1278,1178
812,1134
1292,940
662,1018
460,1128
1088,1134
996,1332
912,1098
932,1228
768,940
976,1108
600,1116
700,1446
