Y,X
302,1078
764,1538
678,1590
686,824
650,1032
1148,1558
324,1420
642,1630
714,1188
1172,1312
1222,1054
698,790
942,1004
1040,1182
836,724
964,1388
344,1424
1170,984
296,1100
692,1276
410,1296
1190,1012
1046,1538
1156,1298
886,1304
1070,1268
534,782
696,952
746,1432
670,1012
1198,1184
908,1406
934,930
400,1222
1030,1190
1006,1044
632,1474
494,1328
964,1438
430,862
1118,1460
1036,1066
756,1578
478,1568
502,836
1180,1392
758,1474
638,784
600,1086
936,1416
1100,1258
704,858
656,756
1110,1300
456,1480
956,1002
912,1136
982,1058
554,840
336,1126
834,944
1184,922
992,1560
522,788
330,1150
438,1004
556,1008
1124,1170
772,836
588,1578
562,1576
1100,1420
1198,1256
1030,1162
346,1336
1190,942
1142,1246
994,764
546,1150
380,1030
408,920
896,1252
1006,1166
1096,1602
876,1278
544,878
642,1148
998,896
412,1254
1242,1410
616,920
794,1516
946,1180
466,1226
746,1558
1244,1048
768,862
700,1124
952,962
480,1474
908,1600
626,1052
494,1280
740,760
1162,932
890,1694
1244,1244
1028,1050
762,1216
366,1376
636,1338
612,1314
910,1614
1016,1148
1056,1584
714,1688
442,1554
846,1268
1180,1522
856,948
808,1540
794,958
766,1574
926,1206
618,1094
1240,1216
500,1012
424,1514
576,1194
958,772
342,1396
544,1300
666,1456
426,1296
600,1352
946,1204
1008,1650
1026,1624
932,836
636,1404
302,1210
924,1346
706,1166
382,1490
1088,1560
882,1190
930,944
1264,1156
808,992
884,1502
1206,1226
834,750
852,1526
638,1534
328,1266
352,1078
864,1248
888,752
1066,1516
758,814
1110,1056
1192,1208
742,1206
340,1304
992,1338
612,1144
1020,1444
1090,1142
624,1646
504,1592
906,1028
388,904
986,1312
732,1232
792,1454
518,1160
782,1158
480,828
746,828
336,1212
406,1396
354,972
1020,856
978,1038
864,1346
758,1438
528,1608
670,1322
888,1326
806,884
900,1572
886,1064
850,1204
720,1204
348,1442
1154,968
762,1494
746,1378
520,1506
782,1208
1112,1380
584,1096
540,1528
1176,1112
1122,1044
662,1220
940,1496
368,1480
820,1358
788,1676
734,1594
1198,1296
782,1300
1024,976
876,1570
1056,1376
556,1460
1076,898
800,1610
1094,1188
810,1272
826,872
390,1180
572,992
444,1276
842,1238
1022,1220
698,1004
588,1396
796,1496
902,1292
468,980
920,1602
582,808
572,1440
586,1330
1076,1508
818,1514
400,1076
362,1354
766,1044
508,1136
426,1052
984,1348
720,1240
364,1206
1200,1486
464,1256
1072,1238
466,828
750,936
968,1608
388,1108
566,816
564,960
