Y,X
1028,1830
1144,1802
1218,1112
1156,1244
1032,1804
1252,1606
1270,1022
1042,1268
1114,1402
1264,1078
894,1398
948,1488
1306,1702
1014,1208
588,1548
1044,1838
792,1376
1356,1150
772,1268
590,1312
1314,1244
628,1754
1044,1216
1018,1712
764,1236
952,1204
1388,1318
890,1240
772,1758
664,1776
1316,1454
1332,1352
732,990
1132,1436
1406,1624
976,1260
848,1420
1108,1016
1360,1652
830,1456
1174,1532
680,1226
720,1568
924,1400
608,1322
572,1276
1090,1442
1048,1028
1008,1322
1312,1226
1186,1208
848,1602
636,1384
1124,1572
856,1140
1276,1300
1068,1810
1344,1482
758,1080
692,1436
1234,1380
1034,1650
668,1708
1150,1640
776,1092
798,1708
1398,1652
608,1212
1278,1030
