Y,X
1314,1108
856,770
944,780
750,1268
960,964
980,1170
926,798
542,1004
1318,1328
1352,1446
876,1540
874,1226
730,1510
1044,1374
1414,1342
1386,1474
674,1470
722,822
632,1096
640,1604
490,1210
1324,916
1040,914
1432,1106
928,1474
552,980
1022,1464
1092,1662
1220,1344
1298,1492
1438,1026
1148,916
684,1438
652,1094
532,1050
714,926
588,1184
728,854
916,754
512,1038
760,1208
738,1136
984,748
768,974
1388,952
1232,1616
1342,1042
816,1168
786,1146
1416,1472
1184,1104
790,1180
1434,1056
1454,1368
802,1002
720,1184
658,1276
1026,1170
1120,948
720,1572
652,1474
1010,824
854,1206
610,1162
656,870
590,1532
1100,1650
946,1308
846,1194
1388,1508
678,1566
608,1474
1058,1156
736,1058
1266,1594
1198,836
788,1522
928,1464
1408,1052
1160,1652
1310,1580
1096,1312
1040,1458
638,902
852,844
832,932
1128,1590
532,1094
1328,876
702,904
1214,1112
1232,1084
902,1216
1310,1032
826,1672
1118,1418
1292,1312
818,1100
1148,1232
612,914
774,1242
1010,904
1162,990
1388,1192
1302,948
1156,964
1062,792
1196,1536
858,1278
1370,958
1424,1268
632,1306
1174,1332
680,1060
1062,1044
616,968
1006,1340
1254,1360
800,920
600,1202
1368,930
596,1014
764,1140
774,1384
1094,1134
794,1204
1372,1474
896,1168
1422,1044
1182,816
1240,1632
876,962
898,1302
1260,1212
702,1002
654,974
686,1468
944,822
780,1616
1334,980
1268,1060
960,1112
1276,1252
1352,1228
918,1582
674,1086
1014,1350
626,1258
1168,1510
946,1532
816,1016
864,1502
834,1180
1420,1148
1036,892
772,1116
808,976
1256,1606
840,828
878,1156
1390,1320
744,1162
1082,1108
1208,1616
964,1278
932,1504
1320,1472
950,1414
1000,806
1362,1240
1090,828
866,916
1236,832
1434,1088
1422,1196
1080,1158
972,956
1354,1096
1032,1014
674,942
1466,1238
724,1158
1214,796
778,1412
1286,934
1142,810
1288,1332
1114,1594
1440,1322
1164,1160
922,876
1310,1174
756,1032
1168,814
1374,1308
1198,1066
870,1628
1100,1492
1076,1338
1174,1018
1384,1092
1118,1316
1226,1584
1394,1032
1124,794
1200,1578
980,990
1010,1616
954,1708
1162,1464
1228,1314
880,1402
1466,1292
880,1364
902,1470
992,1628
588,1508
1198,1598
504,1142
1060,1202
654,1046
548,1414
1404,1252
866,1010
1128,1436
638,1116
1440,1186
1002,1232
920,1206
1406,1274
1010,1046
794,1240
776,1556
1134,1048
840,1492
680,1138
1216,836
968,1594
1158,850
898,944
690,948
796,1026
932,1012
812,1218
534,1268
1008,1130
1260,1296
868,1522
1020,1444
872,1558
964,818
892,974
720,1604
546,1096
904,1082
638,968
610,934
890,1236
1076,1210
1086,966
1296,1198
1232,1218
708,1468
1410,1200
752,1080
1282,1232
674,1030
998,896
632,1472
512,1368
1016,1224
642,1180
1000,1152
1364,1000
1414,1234
580,1460
860,1022
1274,1520
1304,1516
1126,838
1024,936
668,1254
798,1306
692,1576
1134,1152
1256,948
736,1388
1364,1332
1078,822
990,1560
1080,1610
512,1258
764,1260
482,1200
