Y,X
766,748
554,1418
754,1468
1022,954
916,1600
638,928
770,1056
1310,1118
800,1630
664,864
872,1160
940,1596
882,1530
1380,1268
946,918
832,772
610,1260
1186,1452
1280,930
966,1390
1080,1344
510,1406
852,1620
866,1612
626,1174
1124,1008
1052,890
470,1170
1242,936
1158,1500
1006,948
830,1592
726,1016
1020,772
874,988
1338,1166
898,808
1164,1272
834,1652
1368,1228
458,1340
1362,1164
1054,1546
460,960
828,1306
738,898
1278,988
974,1592
1158,970
560,1094
1088,1328
960,846
1122,1104
686,1246
1204,936
762,1562
984,868
1236,1508
1274,974
1006,1572
736,1488
636,1274
592,1368
1252,1056
842,1062
628,1342
506,1336
1012,730
760,1024
994,870
844,1608
978,1678
572,1320
662,1456
902,870
1134,1568
858,814
934,1582
868,936
982,1048
908,1432
1282,1398
770,1432
630,1386
760,832
518,1528
702,1544
750,1566
